time,temperature,humidity,pressure
2024-01-04 09:00:00,20.750148263232333,65.6584484896197,1010.8665609123792
2024-01-04 10:00:00,20.871975499719007,45.13239104626739,994.1701523553679
2024-01-04 11:00:00,19.305534758074646,31.303141366968042,1014.2350172911885
2024-01-04 12:00:00,18.383040599835056,41.35469191501828,1010.3152788498998
2024-01-04 13:00:00,19.46648047431712,88.77442409935897,995.8451305944418
2024-01-04 14:00:00,20.889127317527006,68.19335697227284,1009.4428179084455
2024-01-04 15:00:00,19.45799609647403,50.2390938557787,1004.5053492301105
2024-01-04 16:00:00,19.305956676142358,83.19247853884701,1003.1805018556868
2024-01-04 17:00:00,18.17864965807536,25.1565945963927,993.3636949041717
2024-01-04 18:00:00,21.75264755455094,40.311287033790855,1005.549128275355
2024-01-04 19:00:00,20.82571364142531,38.40825232458714,992.9979542691709
2024-01-04 20:00:00,20.769895981274765,98.82916497345776,994.9276016176279
2024-01-04 21:00:00,20.967725386779474,76.48788659142082,993.9763894282429
2024-01-04 22:00:00,20.576708361543403,69.42287491108434,1018.6232483721002
2024-01-04 23:00:00,19.75567114482047,20.398797223557832,998.5459407133167
2024-01-05 00:00:00,19.8362358958778,34.744800167188586,1000.6561297078803
2024-01-05 01:00:00,19.572435635407874,70.84330343784626,999.6624181888811
2024-01-05 02:00:00,22.634740754415,50.37754611853326,1016.9475133553443
2024-01-05 03:00:00,20.555912031299442,93.94243069432487,1006.8889773400466
2024-01-05 04:00:00,19.536199558648565,81.17793753134063,1017.5747969679993
2024-01-05 05:00:00,20.46549677416628,55.7907258243296,998.9977471748368
2024-01-05 06:00:00,18.989131082143683,79.96119820306163,993.4450402329585
2024-01-05 07:00:00,21.504506718589226,98.03234590609773,1006.6865535817252
2024-01-05 08:00:00,19.33893090419286,56.87846597611765,1000.3661097537005
2024-01-05 09:00:00,20.501085432622467,71.40207103108267,1014.0572050047224
2024-01-05 10:00:00,21.065977629743134,93.49316920490361,1016.3827022673497
2024-01-05 11:00:00,20.38476854420499,39.89397296289386,1004.1772053272122
2024-01-05 12:00:00,20.09446999181964,90.92463309330226,1019.1407707225652
2024-01-05 13:00:00,20.010802084856014,27.803576541838613,1006.5903901903322
2024-01-05 14:00:00,19.943558903112894,71.87585364701172,998.1276118015894
2024-01-05 15:00:00,19.4233015110725,82.62705240446275,1004.6692654603282
2024-01-05 16:00:00,19.550516570230297,69.1684975401941,991.1193087720878
2024-01-05 17:00:00,21.479590373650936,59.64278433220344,1014.120034807892
2024-01-05 18:00:00,19.89146336731484,69.38776799405488,993.0430515256327
2024-01-05 19:00:00,19.21420373061723,32.133096702355566,999.2624546550901
2024-01-05 20:00:00,19.48370240313849,37.245656826417466,1006.9594964101483
2024-01-05 21:00:00,21.100370680697225,41.59194751650736,991.289253769407
2024-01-05 22:00:00,20.675606633164477,67.82234725040306,992.3795069754434
2024-01-05 23:00:00,20.56032917823226,55.35208589960564,1010.8834907283904
2024-01-06 00:00:00,19.742478801090208,39.558067398867166,992.153312791823
2024-01-06 01:00:00,20.573362470172945,90.6247465715664,1004.3124859874213
2024-01-06 02:00:00,19.356438875049353,49.913747223457875,1000.1608690026225
2024-01-06 03:00:00,19.740385968654227,55.682537538391294,996.8423822386925
2024-01-06 04:00:00,20.969804487391745,52.77608612391957,995.66336693591
2024-01-06 05:00:00,20.874277678919064,34.55543642214021,1012.9023388119774
2024-01-06 06:00:00,19.018090154049197,78.53016123441867,1018.5462657945085
2024-01-06 07:00:00,19.144473547091422,55.876660981508635,994.2053922660999
2024-01-06 08:00:00,20.10870215281341,21.300568791417476,1018.7904365752238
2024-01-06 09:00:00,21.72613237466951,97.12109618878375,1007.8428751042532
2024-01-06 10:00:00,18.084434835531006,85.2610889276331,1009.2498121608977
2024-01-06 11:00:00,20.278332939570504,77.88474832734425,1011.2977913442775
2024-01-06 12:00:00,18.623956668426853,89.52734964148232,1011.1235667106374
2024-01-06 13:00:00,19.365669006474455,92.54458028844402,1014.5943332455706
2024-01-06 14:00:00,19.635571581935757,46.99917651075509,1004.504059540431
2024-01-06 15:00:00,19.57949165656311,68.87669427333589,1006.000757625441
2024-01-06 16:00:00,19.466204060340793,68.70462473644753,999.7148100739025
2024-01-06 17:00:00,20.00720706037637,41.38397350484776,993.1577278134935
2024-01-06 18:00:00,19.46474443336942,37.756180115765375,1009.9392057277865
2024-01-06 19:00:00,18.537542615145846,29.112580385521767,991.0082990755875
2024-01-06 20:00:00,20.779869612522777,72.74513567331623,998.2690515325011
2024-01-06 21:00:00,20.75287216714888,82.47351928246239,992.826895933383
2024-01-06 22:00:00,20.84317431002267,80.87623836136031,995.7218147196816
2024-01-06 23:00:00,18.459265503735917,45.30203017479795,1009.1619273869214
2024-01-07 00:00:00,20.29891815258415,36.42078803721618,1008.8542989061475
2024-01-07 01:00:00,20.675978855806925,56.28913427636975,1002.6316473898713
2024-01-07 02:00:00,18.968797931560417,63.74507681924085,992.7051592946848
2024-01-07 03:00:00,20.00917324818213,93.52697023748446,1003.0012174937823
2024-01-07 04:00:00,19.883733354689635,89.98585234192433,1000.5823461557488
2024-01-07 05:00:00,21.842150658568265,93.28466650414622,1011.6137745856785
2024-01-07 06:00:00,21.924496037012574,88.02099081087837,1007.3707982459715
2024-01-07 07:00:00,18.335643606669798,97.1664963549049,1004.74697302011
2024-01-07 08:00:00,22.49392700572799,57.239999773524595,1004.6094624691499
2024-01-07 09:00:00,19.084774278846677,23.79787979464755,1018.9889066178125
2024-01-07 10:00:00,20.980673294327424,26.68496257187826,1012.6888266511036
2024-01-07 11:00:00,20.97049798086373,51.222091341787454,1004.9093868138038
2024-01-07 12:00:00,19.004309773158194,40.61496730183978,1004.3766783866694
2024-01-07 13:00:00,20.4932677938391,33.595247308885384,990.7943730391489
2024-01-07 14:00:00,19.892466255733936,96.25630196069189,1018.2752778995942
2024-01-07 15:00:00,20.55433000463239,35.6335670728498,999.5752191530199
2024-01-07 16:00:00,20.230672302380626,96.75034178521848,997.6781724564223
2024-01-07 17:00:00,21.196339485370245,80.86710722569657,1019.9822677616302
2024-01-07 18:00:00,20.075399543146062,71.27565377001787,1011.5606901451357
2024-01-07 19:00:00,19.83212593057369,74.08151680715027,991.4209131989786
2024-01-07 20:00:00,21.09606423305718,46.51794589272992,991.8565643107673
2024-01-07 21:00:00,20.580395964858603,71.71416304466257,990.765046918806
2024-01-07 22:00:00,20.731813394320888,34.93536946250123,1007.9885669853861
2024-01-07 23:00:00,19.335413327741403,95.01643460287836,992.1469350018585
2024-01-08 00:00:00,18.954737218601526,44.14346719684748,1018.001650705348
2024-01-08 01:00:00,19.432277856747298,40.41492098348337,1018.1071962006804
2024-01-08 02:00:00,19.37917861431941,76.8930238555326,1006.3816220024424
2024-01-08 03:00:00,20.786199268652915,72.51589744529454,1008.4991679418786
2024-01-08 04:00:00,20.975984050294052,56.10391346746442,998.7568320457575
2024-01-08 05:00:00,19.8448697104676,70.5956987752629,991.9191762722483
2024-01-08 06:00:00,21.43091901882435,32.75944574086849,1012.1238133557545
2024-01-08 07:00:00,21.368469393765128,73.8662645921564,993.0535796624705
2024-01-08 08:00:00,20.24339891640054,41.64885561561551,992.5667292305518
2024-01-08 09:00:00,19.17810822845696,41.82687813411658,999.3366932761268
2024-01-08 10:00:00,21.57537664943554,32.97439479550277,990.3739697951364
2024-01-08 11:00:00,19.938982648971592,46.59017080289317,1003.0210684726895
2024-01-08 12:00:00,20.126165196430975,46.50008482490625,1011.2304273024023
2024-01-08 13:00:00,19.66039497439343,56.33432093618154,1014.0404679426582
2024-01-08 14:00:00,19.1102096737028,35.23356037330796,1008.1292191139677
2024-01-08 15:00:00,18.531360569684708,35.44060289270131,1015.4062260934173
2024-01-08 16:00:00,20.63286832355729,63.33908573305827,1002.1950661130134
2024-01-08 17:00:00,19.216598946103378,30.31019237363801,1015.4631625518143
2024-01-08 18:00:00,23.059531228996825,75.11176063910682,1005.1941993149513
2024-01-08 19:00:00,18.913926417387522,95.51577006900773,996.6910838399489
2024-01-08 20:00:00,18.74261752501863,54.143649733150255,1018.324369399814
2024-01-08 21:00:00,20.51013871561344,92.08842505205413,998.2491262151135
2024-01-08 22:00:00,21.529313478967296,27.865327290069153,990.7860445256338
2024-01-08 23:00:00,20.064589656943223,23.436610190051567,997.2802212886509
2024-01-09 00:00:00,20.572242420187273,77.7095102011072,1001.0006268377228
2024-01-09 01:00:00,18.15645258254129,80.88172583851971,1000.540490498678
2024-01-09 02:00:00,19.322488454308232,87.4446592772601,1005.7400252833072
2024-01-09 03:00:00,18.92638427086243,24.545414271998514,1016.4938064610777
2024-01-09 04:00:00,18.10495415005212,82.15256439654644,998.7701468132909
2024-01-09 05:00:00,20.116980234023888,50.12309862372654,1005.6231182387751
2024-01-09 06:00:00,17.757172378389566,44.26701061457589,1000.2041686106544
2024-01-09 07:00:00,18.67780403391255,33.84191370746375,1014.653191781196
2024-01-01 03:00:00,21.23286374330901,53.46218553826934,1009.1848330647158
